Day,MATERIAL_NAME,InitialInv,total_quantity,ReconstructedInventory
2024-02-13,MAT-0323,273.425,0.0,222.425
2024-02-14,MAT-0323,273.425,0.0,222.425
2024-02-15,MAT-0323,273.425,0.0,222.425
2024-02-16,MAT-0323,273.425,0.0,222.425
2024-02-17,MAT-0323,273.425,0.0,222.425
2024-02-18,MAT-0323,273.425,0.0,222.425
2024-02-19,MAT-0323,273.425,0.0,222.425
2024-02-20,MAT-0323,273.425,0.0,222.425
2024-02-21,MAT-0323,273.425,0.0,222.425
2024-02-22,MAT-0323,273.425,0.0,222.425
2024-02-23,MAT-0323,273.425,0.0,222.425
2024-02-24,MAT-0323,273.425,0.0,222.425
2024-02-25,MAT-0323,273.425,0.0,222.425
2024-02-26,MAT-0323,273.425,0.0,222.425
2024-02-27,MAT-0323,273.425,0.0,222.425
2024-02-28,MAT-0323,273.425,0.0,222.425
2024-02-29,MAT-0323,297.4,0.0,222.425
2024-03-01,MAT-0323,297.4,0.0,222.425
2024-03-02,MAT-0323,297.4,0.0,222.425
2024-03-03,MAT-0323,297.4,0.0,222.425
2024-03-04,MAT-0323,297.4,0.0,222.425
2024-03-05,MAT-0323,297.4,0.0,222.425
2024-03-06,MAT-0323,297.4,0.0,222.425
2024-03-07,MAT-0323,297.4,0.0,222.425
2024-03-08,MAT-0323,297.4,0.0,222.425
2024-03-09,MAT-0323,297.4,0.0,222.425
2024-03-10,MAT-0323,297.4,0.0,222.425
2024-03-11,MAT-0323,297.4,0.0,222.425
2024-03-12,MAT-0323,297.4,0.0,222.425
2024-03-13,MAT-0323,297.4,0.0,222.425
2024-03-14,MAT-0323,297.4,0.0,222.425
2024-03-15,MAT-0323,297.4,0.0,222.425
2024-03-16,MAT-0323,297.4,0.0,222.425
2024-03-17,MAT-0323,297.4,0.0,222.425
2024-03-18,MAT-0323,297.4,0.0,222.425
2024-03-19,MAT-0323,297.4,0.0,222.425
2024-03-20,MAT-0323,297.4,0.0,222.425
2024-03-21,MAT-0323,297.4,0.0,222.425
2024-03-22,MAT-0323,297.4,0.0,222.425
2024-03-23,MAT-0323,297.4,0.0,222.425
2024-03-24,MAT-0323,297.4,0.0,222.425
2024-03-25,MAT-0323,297.4,0.0,222.425
2024-03-26,MAT-0323,297.4,0.0,222.425
2024-03-27,MAT-0323,297.4,0.0,222.425
2024-03-28,MAT-0323,297.4,0.0,222.425
2024-03-29,MAT-0323,297.4,0.0,222.425
2024-03-30,MAT-0323,297.4,0.0,222.425
2024-03-31,MAT-0323,271.75,0.0,222.425
2024-04-01,MAT-0323,271.75,0.0,222.425
2024-04-02,MAT-0323,271.75,0.0,222.425
2024-04-03,MAT-0323,271.75,0.0,222.425
2024-04-04,MAT-0323,271.75,0.0,222.425
2024-04-05,MAT-0323,271.75,0.0,222.425
2024-04-06,MAT-0323,271.75,0.0,222.425
2024-04-07,MAT-0323,271.75,0.0,222.425
2024-04-08,MAT-0323,271.75,0.0,222.425
2024-04-09,MAT-0323,271.75,0.0,222.425
2024-04-10,MAT-0323,271.75,0.0,222.425
2024-04-11,MAT-0323,271.75,0.0,222.425
2024-04-12,MAT-0323,271.75,0.0,222.425
2024-04-13,MAT-0323,271.75,0.0,222.425
2024-04-14,MAT-0323,271.75,0.0,222.425
2024-04-15,MAT-0323,271.75,0.0,222.425
2024-04-16,MAT-0323,271.75,0.0,222.425
2024-04-17,MAT-0323,271.75,0.0,222.425
2024-04-18,MAT-0323,271.75,0.0,222.425
2024-04-19,MAT-0323,271.75,0.0,222.425
2024-04-20,MAT-0323,271.75,0.0,222.425
2024-04-21,MAT-0323,271.75,0.0,222.425
2024-04-22,MAT-0323,271.75,0.0,222.425
2024-04-23,MAT-0323,271.75,0.0,222.425
2024-04-24,MAT-0323,271.75,0.0,222.425
2024-04-25,MAT-0323,271.75,0.0,222.425
2024-04-26,MAT-0323,271.75,0.0,222.425
2024-04-27,MAT-0323,271.75,0.0,222.425
2024-04-28,MAT-0323,271.75,0.0,222.425
2024-04-29,MAT-0323,271.75,0.0,222.425
2024-04-30,MAT-0323,271.75,0.0,222.425
2024-05-01,MAT-0323,271.75,0.0,222.425
2024-05-02,MAT-0323,271.75,0.0,222.425
2024-05-03,MAT-0323,271.75,0.0,222.425
2024-05-04,MAT-0323,271.75,0.0,222.425
2024-05-05,MAT-0323,271.75,0.0,222.425
2024-05-06,MAT-0323,271.75,0.0,222.425
2024-05-07,MAT-0323,271.75,0.0,222.425
2024-05-08,MAT-0323,271.75,0.0,222.425
2024-05-09,MAT-0323,271.75,0.0,222.425
2024-05-10,MAT-0323,271.75,0.0,222.425
2024-05-11,MAT-0323,271.75,0.0,222.425
2024-05-12,MAT-0323,271.75,0.0,222.425
2024-05-13,MAT-0323,271.75,0.0,222.425
2024-05-14,MAT-0323,271.75,0.0,222.425
2024-05-15,MAT-0323,271.75,0.0,222.425
2024-05-16,MAT-0323,271.75,0.0,222.425
2024-05-17,MAT-0323,271.75,0.0,222.425
2024-05-18,MAT-0323,271.75,0.0,222.425
2024-05-19,MAT-0323,271.75,0.0,222.425
2024-05-20,MAT-0323,271.75,0.0,222.425
2024-05-21,MAT-0323,271.75,0.0,222.425
2024-05-22,MAT-0323,271.75,0.0,222.425
2024-05-23,MAT-0323,271.75,0.0,222.425
2024-05-24,MAT-0323,271.75,0.0,222.425
2024-05-25,MAT-0323,271.75,0.0,222.425
2024-05-26,MAT-0323,271.75,0.0,222.425
2024-05-27,MAT-0323,271.75,0.0,222.425
2024-05-28,MAT-0323,271.75,0.0,222.425
2024-05-29,MAT-0323,271.75,0.0,222.425
2024-05-30,MAT-0323,271.75,0.0,222.425
2024-05-31,MAT-0323,246.025,0.0,222.425
2024-06-01,MAT-0323,246.025,0.0,222.425
2024-06-02,MAT-0323,246.025,0.0,222.425
2024-06-03,MAT-0323,246.025,0.0,222.425
2024-06-04,MAT-0323,246.025,0.0,222.425
2024-06-05,MAT-0323,246.025,0.0,222.425
2024-06-06,MAT-0323,246.025,0.0,222.425
2024-06-07,MAT-0323,246.025,0.0,222.425
2024-06-08,MAT-0323,246.025,0.0,222.425
2024-06-09,MAT-0323,246.025,0.0,222.425
2024-06-10,MAT-0323,246.025,0.0,222.425
2024-06-11,MAT-0323,246.025,0.0,222.425
2024-06-12,MAT-0323,246.025,0.0,222.425
2024-06-13,MAT-0323,246.025,0.0,222.425
2024-06-14,MAT-0323,246.025,0.0,222.425
2024-06-15,MAT-0323,246.025,0.0,222.425
2024-06-16,MAT-0323,246.025,0.0,222.425
2024-06-17,MAT-0323,246.025,0.0,222.425
2024-06-18,MAT-0323,246.025,0.0,222.425
2024-06-19,MAT-0323,246.025,0.0,222.425
2024-06-20,MAT-0323,246.025,0.0,222.425
2024-06-21,MAT-0323,246.025,0.0,222.425
2024-06-22,MAT-0323,246.025,0.0,222.425
2024-06-23,MAT-0323,246.025,0.0,222.425
2024-06-24,MAT-0323,246.025,0.0,222.425
2024-06-25,MAT-0323,246.025,0.0,222.425
2024-06-26,MAT-0323,246.025,0.0,222.425
2024-06-27,MAT-0323,246.025,0.0,222.425
2024-06-28,MAT-0323,246.025,0.0,222.425
2024-06-29,MAT-0323,246.025,0.0,222.425
2024-06-30,MAT-0323,220.425,0.0,222.425
2024-07-01,MAT-0323,220.425,0.0,222.425
2024-07-02,MAT-0323,220.425,0.0,222.425
2024-07-03,MAT-0323,220.425,0.0,222.425
2024-07-04,MAT-0323,220.425,0.0,222.425
2024-07-05,MAT-0323,220.425,0.0,222.425
2024-07-06,MAT-0323,220.425,0.0,222.425
2024-07-07,MAT-0323,220.425,0.0,222.425
2024-07-08,MAT-0323,220.425,0.0,222.425
2024-07-09,MAT-0323,220.425,0.0,222.425
2024-07-10,MAT-0323,220.425,0.0,222.425
2024-07-11,MAT-0323,220.425,0.0,222.425
2024-07-12,MAT-0323,220.425,0.0,222.425
2024-07-13,MAT-0323,220.425,0.0,222.425
2024-07-14,MAT-0323,220.425,0.0,222.425
2024-07-15,MAT-0323,220.425,0.0,222.425
2024-07-16,MAT-0323,220.425,0.0,222.425
2024-07-17,MAT-0323,220.425,0.0,222.425
2024-07-18,MAT-0323,220.425,0.0,222.425
2024-07-19,MAT-0323,220.425,0.0,222.425
2024-07-20,MAT-0323,220.425,0.0,222.425
2024-07-21,MAT-0323,220.425,0.0,222.425
2024-07-22,MAT-0323,220.425,0.0,222.425
2024-07-23,MAT-0323,220.425,0.0,222.425
2024-07-24,MAT-0323,220.425,0.0,222.425
2024-07-25,MAT-0323,220.425,0.0,222.425
2024-07-26,MAT-0323,220.425,0.0,222.425
2024-07-27,MAT-0323,220.425,0.0,222.425
2024-07-28,MAT-0323,220.425,0.0,222.425
2024-07-29,MAT-0323,220.425,0.0,222.425
2024-07-30,MAT-0323,220.425,0.0,222.425
2024-07-31,MAT-0323,220.6,0.0,222.425
2024-08-01,MAT-0323,220.6,0.0,222.425
2024-08-02,MAT-0323,220.6,0.0,222.425
2024-08-03,MAT-0323,220.6,0.0,222.425
2024-08-04,MAT-0323,220.6,0.0,222.425
2024-08-05,MAT-0323,220.6,0.0,222.425
2024-08-06,MAT-0323,220.6,0.0,222.425
2024-08-07,MAT-0323,220.6,0.0,222.425
2024-08-08,MAT-0323,220.6,0.0,222.425
2024-08-09,MAT-0323,220.6,0.0,222.425
2024-08-10,MAT-0323,220.6,0.0,222.425
2024-08-11,MAT-0323,220.6,0.0,222.425
2024-08-12,MAT-0323,220.6,0.0,222.425
2024-08-13,MAT-0323,220.6,0.0,222.425
2024-08-14,MAT-0323,220.6,0.0,222.425
2024-08-15,MAT-0323,220.6,0.0,222.425
2024-08-16,MAT-0323,220.6,0.0,222.425
2024-08-17,MAT-0323,220.6,0.0,222.425
2024-08-18,MAT-0323,220.6,0.0,222.425
2024-08-19,MAT-0323,220.6,0.0,222.425
2024-08-20,MAT-0323,220.6,0.0,222.425
2024-08-21,MAT-0323,220.6,0.0,222.425
2024-08-22,MAT-0323,220.6,0.0,222.425
2024-08-23,MAT-0323,220.6,0.0,222.425
2024-08-24,MAT-0323,220.6,0.0,222.425
2024-08-25,MAT-0323,220.6,0.0,222.425
2024-08-26,MAT-0323,220.6,0.0,222.425
2024-08-27,MAT-0323,220.6,0.0,222.425
2024-08-28,MAT-0323,220.6,0.0,222.425
2024-08-29,MAT-0323,220.6,0.0,222.425
2024-08-30,MAT-0323,220.6,0.0,222.425
2024-08-31,MAT-0323,388.05,0.0,222.425
2024-09-01,MAT-0323,388.05,0.0,222.425
2024-09-02,MAT-0323,388.05,0.0,222.425
2024-09-03,MAT-0323,388.05,0.0,222.425
2024-09-04,MAT-0323,388.05,0.0,222.425
2024-09-05,MAT-0323,388.05,0.0,222.425
2024-09-06,MAT-0323,388.05,0.0,222.425
2024-09-07,MAT-0323,388.05,0.0,222.425
2024-09-08,MAT-0323,388.05,0.0,222.425
2024-09-09,MAT-0323,388.05,0.0,222.425
2024-09-10,MAT-0323,388.05,0.0,222.425
2024-09-11,MAT-0323,388.05,0.0,222.425
2024-09-12,MAT-0323,388.05,0.0,222.425
2024-09-13,MAT-0323,388.05,0.0,222.425
2024-09-14,MAT-0323,388.05,0.0,222.425
2024-09-15,MAT-0323,388.05,0.0,222.425
2024-09-16,MAT-0323,388.05,0.0,222.425
2024-09-17,MAT-0323,388.05,0.0,222.425
2024-09-18,MAT-0323,388.05,0.0,222.425
2024-09-19,MAT-0323,388.05,0.0,222.425
2024-09-20,MAT-0323,388.05,0.0,222.425
2024-09-21,MAT-0323,388.05,0.0,222.425
2024-09-22,MAT-0323,388.05,0.0,222.425
2024-09-23,MAT-0323,388.05,0.0,222.425
2024-09-24,MAT-0323,388.05,0.0,222.425
2024-09-25,MAT-0323,388.05,0.0,222.425
2024-09-26,MAT-0323,388.05,0.0,222.425
2024-09-27,MAT-0323,388.05,0.0,222.425
2024-09-28,MAT-0323,388.05,0.0,222.425
2024-09-29,MAT-0323,388.05,0.0,222.425
2024-09-30,MAT-0323,337.05,0.0,222.425
2024-10-01,MAT-0323,337.05,0.0,222.425
2024-10-02,MAT-0323,337.05,0.0,222.425
2024-10-03,MAT-0323,337.05,0.0,222.425
2024-10-04,MAT-0323,337.05,0.0,222.425
2024-10-05,MAT-0323,337.05,25.475,247.9
2024-10-06,MAT-0323,337.05,0.0,247.9
2024-10-07,MAT-0323,337.05,0.0,247.9
2024-10-08,MAT-0323,337.05,0.0,247.9
2024-10-09,MAT-0323,337.05,0.0,247.9
2024-10-10,MAT-0323,337.05,0.0,247.9
2024-10-11,MAT-0323,337.05,0.0,247.9
2024-10-12,MAT-0323,337.05,0.0,247.9
2024-10-13,MAT-0323,337.05,0.0,247.9
2024-10-14,MAT-0323,337.05,0.0,247.9
2024-10-15,MAT-0323,337.05,0.0,247.9
2024-10-16,MAT-0323,337.05,0.0,247.9
2024-10-17,MAT-0323,337.05,0.0,247.9
2024-10-18,MAT-0323,337.05,0.0,247.9
2024-10-19,MAT-0323,337.05,0.0,247.9
2024-10-20,MAT-0323,337.05,0.0,247.9
2024-10-21,MAT-0323,337.05,0.0,247.9
2024-10-22,MAT-0323,337.05,0.0,247.9
2024-10-23,MAT-0323,337.05,0.0,247.9
2024-10-24,MAT-0323,337.05,0.0,247.9
2024-10-25,MAT-0323,337.05,0.0,247.9
2024-10-26,MAT-0323,337.05,0.0,247.9
2024-10-27,MAT-0323,337.05,0.0,247.9
2024-10-28,MAT-0323,337.05,0.0,247.9
2024-10-29,MAT-0323,337.05,0.0,247.9
2024-10-30,MAT-0323,337.05,0.0,247.9
2024-10-31,MAT-0323,260.4,0.0,247.9
2024-11-01,MAT-0323,260.4,0.0,247.9
2024-11-02,MAT-0323,260.4,0.0,247.9
2024-11-03,MAT-0323,260.4,0.0,247.9
2024-11-04,MAT-0323,260.4,0.0,247.9
2024-11-05,MAT-0323,260.4,0.0,247.9
2024-11-06,MAT-0323,260.4,0.0,247.9
2024-11-07,MAT-0323,260.4,0.0,247.9
2024-11-08,MAT-0323,260.4,0.0,247.9
2024-11-09,MAT-0323,260.4,0.0,247.9
2024-11-10,MAT-0323,260.4,0.0,247.9
2024-11-11,MAT-0323,260.4,0.0,247.9
2024-11-12,MAT-0323,260.4,0.0,247.9
2024-11-13,MAT-0323,260.4,0.0,247.9
2024-11-14,MAT-0323,260.4,0.0,247.9
2024-11-15,MAT-0323,260.4,0.0,247.9
2024-11-16,MAT-0323,260.4,0.0,247.9
2024-11-17,MAT-0323,260.4,0.0,247.9
2024-11-18,MAT-0323,260.4,0.0,247.9
2024-11-19,MAT-0323,260.4,0.0,247.9
2024-11-20,MAT-0323,260.4,0.0,247.9
2024-11-21,MAT-0323,260.4,0.0,247.9
2024-11-22,MAT-0323,260.4,0.0,247.9
2024-11-23,MAT-0323,260.4,0.0,247.9
2024-11-24,MAT-0323,260.4,0.0,247.9
2024-11-25,MAT-0323,260.4,0.0,247.9
2024-11-26,MAT-0323,260.4,0.0,247.9
2024-11-27,MAT-0323,260.4,0.0,247.9
2024-11-28,MAT-0323,260.4,0.0,247.9
2024-11-29,MAT-0323,260.4,0.0,247.9
2024-11-30,MAT-0323,5.075,0.0,247.9
2024-12-01,MAT-0323,5.075,0.0,247.9
2024-12-02,MAT-0323,5.075,0.0,247.9
2024-12-03,MAT-0323,5.075,0.0,247.9
2024-12-04,MAT-0323,5.075,0.0,247.9
2024-12-05,MAT-0323,5.075,0.0,247.9
2024-12-06,MAT-0323,5.075,0.0,247.9
2024-12-07,MAT-0323,5.075,0.0,247.9
2024-12-08,MAT-0323,5.075,0.0,247.9
2024-12-09,MAT-0323,5.075,0.0,247.9
2024-12-10,MAT-0323,5.075,0.0,247.9
2024-12-11,MAT-0323,5.075,0.0,247.9
2024-12-12,MAT-0323,5.075,0.0,247.9
2024-12-13,MAT-0323,5.075,0.0,247.9
2024-12-14,MAT-0323,5.075,0.0,247.9
2024-12-15,MAT-0323,5.075,0.0,247.9
2024-12-16,MAT-0323,5.075,0.0,247.9
2024-12-17,MAT-0323,5.075,0.0,247.9
2024-12-18,MAT-0323,5.075,0.0,247.9
2024-12-19,MAT-0323,5.075,0.0,247.9
2024-12-20,MAT-0323,5.075,0.0,247.9
2024-12-21,MAT-0323,5.075,0.0,247.9
2024-12-22,MAT-0323,5.075,0.0,247.9
2024-12-23,MAT-0323,5.075,0.0,247.9
2024-12-24,MAT-0323,5.075,0.0,247.9
2024-12-25,MAT-0323,5.075,0.0,247.9
2024-12-26,MAT-0323,5.075,0.0,247.9
2024-12-27,MAT-0323,5.075,0.0,247.9
2024-12-28,MAT-0323,5.075,0.0,247.9
2024-12-29,MAT-0323,5.075,0.0,247.9
2024-12-30,MAT-0323,5.075,0.0,247.9
2024-12-31,MAT-0323,132.45,0.0,247.9
2023-12-31,MAT-0327,331.525,0.0,331.525
2024-01-01,MAT-0327,331.525,0.0,331.525
2024-01-02,MAT-0327,331.525,0.0,331.525
2024-01-03,MAT-0327,331.525,0.0,331.525
2024-01-04,MAT-0327,331.525,0.0,331.525
2024-01-05,MAT-0327,331.525,0.0,331.525
2024-01-06,MAT-0327,331.525,0.0,331.525
2024-01-07,MAT-0327,331.525,0.0,331.525
2024-01-08,MAT-0327,331.525,0.0,331.525
2024-01-09,MAT-0327,331.525,0.0,331.525
2024-01-10,MAT-0327,331.525,0.0,331.525
2024-01-11,MAT-0327,331.525,0.3,331.825
2024-01-12,MAT-0327,331.525,0.0,331.825
2024-01-13,MAT-0327,331.525,0.0,331.825
2024-01-14,MAT-0327,331.525,0.0,331.825
2024-01-15,MAT-0327,331.525,0.0,331.825
2024-01-16,MAT-0327,331.525,0.0,331.825
2024-01-17,MAT-0327,331.525,0.0,331.825
2024-01-18,MAT-0327,331.525,0.0,331.825
2024-01-19,MAT-0327,331.525,0.0,331.825
2024-01-20,MAT-0327,331.525,0.0,331.825
2024-01-21,MAT-0327,331.525,0.0,331.825
2024-01-22,MAT-0327,331.525,0.0,331.825
2024-01-23,MAT-0327,331.525,0.0,331.825
2024-01-24,MAT-0327,331.525,0.0,331.825
2024-01-25,MAT-0327,331.525,0.0,331.825
2024-01-26,MAT-0327,331.525,0.0,331.825
2024-01-27,MAT-0327,331.525,0.0,331.825
2024-01-28,MAT-0327,331.525,0.0,331.825
2024-01-29,MAT-0327,331.525,0.0,331.825
2024-01-30,MAT-0327,331.525,0.0,331.825
2024-01-31,MAT-0327,243.975,0.0,331.825
2024-02-01,MAT-0327,243.975,0.0,331.825
2024-02-02,MAT-0327,243.975,0.0,331.825
2024-02-03,MAT-0327,243.975,0.0,331.825
2024-02-04,MAT-0327,243.975,0.0,331.825
2024-02-05,MAT-0327,243.975,0.0,331.825
2024-02-06,MAT-0327,243.975,24.75,356.575
2024-02-07,MAT-0327,243.975,0.0,356.575
2024-02-08,MAT-0327,243.975,0.0,356.575
2024-02-09,MAT-0327,243.975,24.75,381.325
2024-02-10,MAT-0327,243.975,0.0,381.325
2024-02-11,MAT-0327,243.975,0.05,381.375
2024-02-12,MAT-0327,243.975,0.0,381.375
2024-02-13,MAT-0327,243.975,0.0,381.375
2024-02-14,MAT-0327,243.975,0.0,381.375
2024-02-15,MAT-0327,243.975,0.0,381.375
2024-02-16,MAT-0327,243.975,0.0,381.375
2024-02-17,MAT-0327,243.975,0.0,381.375
2024-02-18,MAT-0327,243.975,0.0,381.375
2024-02-19,MAT-0327,243.975,0.0,381.375
2024-02-20,MAT-0327,243.975,0.0,381.375
2024-02-21,MAT-0327,243.975,0.0,381.375
2024-02-22,MAT-0327,243.975,0.8,382.175
2024-02-23,MAT-0327,243.975,0.0,382.175
2024-02-24,MAT-0327,243.975,0.0,382.175
2024-02-25,MAT-0327,243.975,0.0,382.175
2024-02-26,MAT-0327,243.975,0.0,382.175
2024-02-27,MAT-0327,243.975,0.0,382.175
2024-02-28,MAT-0327,243.975,0.0,382.175
2024-02-29,MAT-0327,231.6,0.0,382.175
2024-03-01,MAT-0327,231.6,0.0,382.175
2024-03-02,MAT-0327,231.6,11.0,393.175
2024-03-03,MAT-0327,231.6,0.0,393.175
2024-03-04,MAT-0327,231.6,0.0,393.175
2024-03-05,MAT-0327,231.6,0.0,393.175
2024-03-06,MAT-0327,231.6,0.0,393.175
2024-03-07,MAT-0327,231.6,0.0,393.175
2024-03-08,MAT-0327,231.6,24.75,417.925
2024-03-09,MAT-0327,231.6,0.0,417.925
2024-03-10,MAT-0327,231.6,0.0,417.925
2024-03-11,MAT-0327,231.6,0.0,417.925
2024-03-12,MAT-0327,231.6,0.0,417.925
2024-03-13,MAT-0327,231.6,0.0,417.925
2024-03-14,MAT-0327,231.6,0.0,417.925
2024-03-15,MAT-0327,231.6,0.0,417.925
2024-03-16,MAT-0327,231.6,0.0,417.925
2024-03-17,MAT-0327,231.6,0.0,417.925
2024-03-18,MAT-0327,231.6,0.0,417.925
2024-03-19,MAT-0327,231.6,0.0,417.925
2024-03-20,MAT-0327,231.6,0.0,417.925
2024-03-21,MAT-0327,231.6,0.0,417.925
2024-03-22,MAT-0327,231.6,0.2,418.125
2024-03-23,MAT-0327,231.6,0.0,418.125
2024-03-24,MAT-0327,231.6,0.0,418.125
2024-03-25,MAT-0327,231.6,24.75,442.875
2024-03-26,MAT-0327,231.6,0.0,442.875
2024-03-27,MAT-0327,231.6,0.0,442.875
2024-03-28,MAT-0327,231.6,0.0,442.875
2024-03-29,MAT-0327,231.6,0.0,442.875
2024-03-30,MAT-0327,231.6,0.0,442.875
2024-03-31,MAT-0327,128.325,11.0,453.875
2024-04-01,MAT-0327,128.325,0.0,453.875
2024-04-02,MAT-0327,128.325,0.0,453.875
2024-04-03,MAT-0327,128.325,0.0,453.875
2024-04-04,MAT-0327,128.325,11.0,464.875
2024-04-05,MAT-0327,128.325,0.0,464.875
2024-04-06,MAT-0327,128.325,0.0,464.875
2024-04-07,MAT-0327,128.325,0.0,464.875
2024-04-08,MAT-0327,128.325,0.0,464.875
2024-04-09,MAT-0327,128.325,0.0,464.875
2024-04-10,MAT-0327,128.325,0.0,464.875
2024-04-11,MAT-0327,128.325,0.0,464.875
2024-04-12,MAT-0327,128.325,0.0,464.875
2024-04-13,MAT-0327,128.325,0.0,464.875
2024-04-14,MAT-0327,128.325,0.0,464.875
2024-04-15,MAT-0327,128.325,0.0,464.875
2024-04-16,MAT-0327,128.325,0.0,464.875
2024-04-17,MAT-0327,128.325,0.0,464.875
2024-04-18,MAT-0327,128.325,0.0,464.875
2024-04-19,MAT-0327,128.325,0.0,464.875
2024-04-20,MAT-0327,128.325,0.0,464.875
2024-04-21,MAT-0327,128.325,12.375,477.25
2024-04-22,MAT-0327,128.325,0.0,477.25
2024-04-23,MAT-0327,128.325,0.0,477.25
2024-04-24,MAT-0327,128.325,0.0,477.25
2024-04-25,MAT-0327,128.325,0.0,477.25
2024-04-26,MAT-0327,128.325,0.0,477.25
2024-04-27,MAT-0327,128.325,0.0,477.25
2024-04-28,MAT-0327,128.325,0.0,477.25
2024-04-29,MAT-0327,128.325,0.0,477.25
2024-04-30,MAT-0327,64.95,12.375,489.625
2024-05-01,MAT-0327,64.95,0.0,489.625
2024-05-02,MAT-0327,64.95,0.0,489.625
2024-05-03,MAT-0327,64.95,0.0,489.625
2024-05-04,MAT-0327,64.95,0.0,489.625
2024-05-05,MAT-0327,64.95,0.0,489.625
2024-05-06,MAT-0327,64.95,24.75,514.375
2024-05-07,MAT-0327,64.95,0.0,514.375
2024-05-08,MAT-0327,64.95,0.0,514.375
2024-05-09,MAT-0327,64.95,0.0,514.375
2024-05-10,MAT-0327,64.95,0.0,514.375
2024-05-11,MAT-0327,64.95,1.375,515.75
2024-05-12,MAT-0327,64.95,0.0,515.75
2024-05-13,MAT-0327,64.95,0.0,515.75
2024-05-14,MAT-0327,64.95,0.0,515.75
2024-05-15,MAT-0327,64.95,24.75,540.5
2024-05-16,MAT-0327,64.95,0.0,540.5
2024-05-17,MAT-0327,64.95,0.0,540.5
2024-05-18,MAT-0327,64.95,0.2,540.7
2024-05-19,MAT-0327,64.95,0.0,540.7
2024-05-20,MAT-0327,64.95,0.0,540.7
2024-05-21,MAT-0327,64.95,0.375,541.075
2024-05-22,MAT-0327,64.95,0.0,541.075
2024-05-23,MAT-0327,64.95,0.0,541.075
2024-05-24,MAT-0327,64.95,0.0,541.075
2024-05-25,MAT-0327,64.95,0.0,541.075
2024-05-26,MAT-0327,64.95,0.0,541.075
2024-05-27,MAT-0327,64.95,24.75,565.825
2024-05-28,MAT-0327,64.95,0.0,565.825
2024-05-29,MAT-0327,64.95,0.0,565.825
2024-05-30,MAT-0327,64.95,12.375,578.2
2024-05-31,MAT-0327,49.55,0.0,578.2
2024-06-01,MAT-0327,49.55,0.0,578.2
2024-06-02,MAT-0327,49.55,2.75,580.95
2024-06-03,MAT-0327,49.55,0.0,580.95
2024-06-04,MAT-0327,49.55,0.0,580.95
2024-06-05,MAT-0327,49.55,11.0,591.95
2024-06-06,MAT-0327,49.55,0.0,591.95
2024-06-07,MAT-0327,49.55,0.0,591.95
2024-06-08,MAT-0327,49.55,0.0,591.95
2024-06-09,MAT-0327,49.55,0.0,591.95
2024-06-10,MAT-0327,49.55,0.0,591.95
2024-06-11,MAT-0327,49.55,2.75,594.7
2024-06-12,MAT-0327,49.55,0.0,594.7
2024-06-13,MAT-0327,49.55,0.0,594.7
2024-06-14,MAT-0327,49.55,0.0,594.7
2024-06-15,MAT-0327,49.55,0.0,594.7
2024-06-16,MAT-0327,49.55,0.1,594.8000000000001
2024-06-17,MAT-0327,49.55,0.0,594.8000000000001
2024-06-18,MAT-0327,49.55,0.0,594.8000000000001
2024-06-19,MAT-0327,49.55,0.0,594.8000000000001
2024-06-20,MAT-0327,49.55,0.0,594.8000000000001
2024-06-21,MAT-0327,49.55,0.0,594.8000000000001
2024-06-22,MAT-0327,49.55,0.0,594.8000000000001
2024-06-23,MAT-0327,49.55,0.0,594.8000000000001
2024-06-24,MAT-0327,49.55,0.0,594.8000000000001
2024-06-25,MAT-0327,49.55,0.0,594.8000000000001
2024-06-26,MAT-0327,49.55,0.0,594.8000000000001
2024-06-27,MAT-0327,49.55,0.0,594.8000000000001
2024-06-28,MAT-0327,49.55,0.0,594.8000000000001
2024-06-29,MAT-0327,49.55,0.0,594.8000000000001
2024-06-30,MAT-0327,272.25,8.25,603.0500000000001
2024-07-01,MAT-0327,272.25,0.0,603.0500000000001
2024-07-02,MAT-0327,272.25,0.0,603.0500000000001
2024-07-03,MAT-0327,272.25,0.0,603.0500000000001
2024-07-04,MAT-0327,272.25,0.0,603.0500000000001
2024-07-05,MAT-0327,272.25,0.0,603.0500000000001
2024-07-06,MAT-0327,272.25,0.0,603.0500000000001
2024-07-07,MAT-0327,272.25,0.0,603.0500000000001
2024-07-08,MAT-0327,272.25,0.0,603.0500000000001
2024-07-09,MAT-0327,272.25,0.0,603.0500000000001
2024-07-10,MAT-0327,272.25,0.0,603.0500000000001
2024-07-11,MAT-0327,272.25,0.0,603.0500000000001
2024-07-12,MAT-0327,272.25,0.0,603.0500000000001
2024-07-13,MAT-0327,272.25,0.0,603.0500000000001
2024-07-14,MAT-0327,272.25,0.3,603.35
2024-07-15,MAT-0327,272.25,1.375,604.725
2024-07-16,MAT-0327,272.25,0.0,604.725
2024-07-17,MAT-0327,272.25,0.0,604.725
2024-07-18,MAT-0327,272.25,1.38,606.105
2024-07-19,MAT-0327,272.25,0.0,606.105
2024-07-20,MAT-0327,272.25,0.0,606.105
2024-07-21,MAT-0327,272.25,0.0,606.105
2024-07-22,MAT-0327,272.25,0.0,606.105
2024-07-23,MAT-0327,272.25,0.0,606.105
2024-07-24,MAT-0327,272.25,12.375,618.48
2024-07-25,MAT-0327,272.25,0.0,618.48
2024-07-26,MAT-0327,272.25,0.0,618.48
