Day,MATERIAL_NAME,PLANT_NAME,total_quantity,AdjustedInv
2024-08-06,MAT-0151,SINGAPORE-WAREHOUSE,99.0,4829.355
2024-08-06,MAT-0151,SINGAPORE-WAREHOUSE,24.75,4854.105
2024-08-06,MAT-0151,SINGAPORE-WAREHOUSE,24.75,4878.855
2024-08-09,MAT-0151,SINGAPORE-WAREHOUSE,24.75,4903.605
2024-08-10,MAT-0151,SINGAPORE-WAREHOUSE,24.75,4928.355
2024-08-10,MAT-0151,SINGAPORE-WAREHOUSE,24.75,4953.105
2024-08-10,MAT-0151,SINGAPORE-WAREHOUSE,74.25,5027.355
2024-08-11,MAT-0151,SINGAPORE-WAREHOUSE,49.5,5076.855
2024-08-12,MAT-0151,SINGAPORE-WAREHOUSE,24.75,5101.605
2024-08-12,MAT-0151,SINGAPORE-WAREHOUSE,24.75,5126.355
2024-08-12,MAT-0151,SINGAPORE-WAREHOUSE,23.375,5149.73
2024-08-16,MAT-0151,SINGAPORE-WAREHOUSE,74.25,5223.98
2024-08-19,MAT-0151,SINGAPORE-WAREHOUSE,49.5,5273.48
2024-08-20,MAT-0151,SINGAPORE-WAREHOUSE,49.5,5322.98
2024-08-20,MAT-0151,SINGAPORE-WAREHOUSE,24.75,5347.73
2024-08-25,MAT-0151,SINGAPORE-WAREHOUSE,24.75,5372.48
2024-08-26,MAT-0151,SINGAPORE-WAREHOUSE,24.75,5397.23
2024-08-26,MAT-0151,SINGAPORE-WAREHOUSE,99.0,5496.23
2024-08-26,MAT-0151,SINGAPORE-WAREHOUSE,24.75,5520.98
2024-08-31,MAT-0151,SINGAPORE-WAREHOUSE,49.5,5570.48
2024-09-01,MAT-0151,SINGAPORE-WAREHOUSE,49.5,5619.98
2024-09-03,MAT-0151,SINGAPORE-WAREHOUSE,24.75,5644.73
2024-09-14,MAT-0151,SINGAPORE-WAREHOUSE,24.75,5669.48
2024-09-18,MAT-0151,SINGAPORE-WAREHOUSE,24.75,5694.23
2024-10-08,MAT-0151,SINGAPORE-WAREHOUSE,24.75,5718.98
2024-10-12,MAT-0151,SINGAPORE-WAREHOUSE,24.75,5743.73
2024-11-18,MAT-0151,SINGAPORE-WAREHOUSE,4.125,5747.855
2024-07-13,MAT-0153,SINGAPORE-WAREHOUSE,5.5,407.275
2024-09-06,MAT-0153,SINGAPORE-WAREHOUSE,1.375,408.65
2024-01-08,MAT-0156,SINGAPORE-WAREHOUSE,49.5,217.25
2024-01-10,MAT-0156,SINGAPORE-WAREHOUSE,24.75,242.0
2024-01-11,MAT-0156,SINGAPORE-WAREHOUSE,74.25,316.25
2024-02-02,MAT-0156,SINGAPORE-WAREHOUSE,24.75,341.0
2024-02-25,MAT-0156,SINGAPORE-WAREHOUSE,12.375,353.375
2024-03-03,MAT-0156,SINGAPORE-WAREHOUSE,12.375,365.75
2024-04-29,MAT-0156,SINGAPORE-WAREHOUSE,8.25,374.0
2024-06-11,MAT-0156,SINGAPORE-WAREHOUSE,24.75,398.75
2024-06-27,MAT-0156,SINGAPORE-WAREHOUSE,23.38,422.13
2024-07-02,MAT-0156,SINGAPORE-WAREHOUSE,22.0,444.13
2024-07-22,MAT-0156,SINGAPORE-WAREHOUSE,1.375,445.505
2024-08-31,MAT-0156,SINGAPORE-WAREHOUSE,49.5,495.005
2024-09-03,MAT-0156,SINGAPORE-WAREHOUSE,24.75,519.755
2024-09-18,MAT-0156,SINGAPORE-WAREHOUSE,24.75,544.505
2024-09-22,MAT-0156,SINGAPORE-WAREHOUSE,24.75,569.255
2024-09-29,MAT-0156,SINGAPORE-WAREHOUSE,22.0,591.255
2024-10-02,MAT-0156,SINGAPORE-WAREHOUSE,49.5,640.755
2024-10-03,MAT-0156,SINGAPORE-WAREHOUSE,23.375,664.13
2024-11-02,MAT-0156,SINGAPORE-WAREHOUSE,22.0,686.13
2024-11-17,MAT-0156,SINGAPORE-WAREHOUSE,12.375,698.505
2024-11-21,MAT-0156,SINGAPORE-WAREHOUSE,24.75,723.255
2024-12-07,MAT-0156,SINGAPORE-WAREHOUSE,1.375,724.63
2024-12-19,MAT-0156,SINGAPORE-WAREHOUSE,11.0,735.63
2024-12-20,MAT-0156,SINGAPORE-WAREHOUSE,12.375,748.005
2024-08-21,MAT-0162,SINGAPORE-WAREHOUSE,1.375,26.125
2024-09-26,MAT-0162,SINGAPORE-WAREHOUSE,49.510000000000005,75.635
2024-06-25,MAT-0163,SINGAPORE-WAREHOUSE,39.9,468.04999999999995
2024-02-07,MAT-0164,SINGAPORE-WAREHOUSE,46.75,
2024-04-13,MAT-0164,SINGAPORE-WAREHOUSE,49.5,
2024-04-14,MAT-0164,SINGAPORE-WAREHOUSE,15.125,
2024-04-15,MAT-0164,SINGAPORE-WAREHOUSE,2.75,
2024-04-22,MAT-0164,SINGAPORE-WAREHOUSE,0.5,
2024-05-12,MAT-0164,SINGAPORE-WAREHOUSE,99.0,
2024-05-22,MAT-0164,SINGAPORE-WAREHOUSE,4.125,
2024-05-26,MAT-0164,SINGAPORE-WAREHOUSE,24.75,
2024-05-27,MAT-0164,SINGAPORE-WAREHOUSE,13.75,
2024-05-28,MAT-0164,SINGAPORE-WAREHOUSE,74.25,
2024-05-30,MAT-0164,SINGAPORE-WAREHOUSE,0.3,
2024-05-31,MAT-0164,SINGAPORE-WAREHOUSE,17.875,
2024-06-02,MAT-0164,SINGAPORE-WAREHOUSE,1.375,
2024-06-12,MAT-0164,SINGAPORE-WAREHOUSE,11.0,
2024-06-20,MAT-0164,SINGAPORE-WAREHOUSE,5.5,
2024-06-25,MAT-0164,SINGAPORE-WAREHOUSE,99.0,
2024-06-27,MAT-0164,SINGAPORE-WAREHOUSE,49.5,
2024-06-30,MAT-0164,SINGAPORE-WAREHOUSE,99.0,
2024-07-07,MAT-0164,SINGAPORE-WAREHOUSE,24.75,
2024-07-08,MAT-0164,SINGAPORE-WAREHOUSE,0.3,
2024-07-20,MAT-0164,SINGAPORE-WAREHOUSE,49.5,
2024-07-21,MAT-0164,SINGAPORE-WAREHOUSE,24.75,
2024-07-22,MAT-0164,SINGAPORE-WAREHOUSE,1.375,
2024-07-28,MAT-0164,SINGAPORE-WAREHOUSE,2.75,
2024-07-28,MAT-0164,SINGAPORE-WAREHOUSE,11.0,
2024-08-17,MAT-0164,SINGAPORE-WAREHOUSE,24.75,
2024-09-10,MAT-0164,SINGAPORE-WAREHOUSE,12.38,
2024-09-20,MAT-0164,SINGAPORE-WAREHOUSE,8.25,
2024-10-09,MAT-0164,SINGAPORE-WAREHOUSE,12.375,
2024-10-22,MAT-0164,SINGAPORE-WAREHOUSE,24.75,
2024-10-28,MAT-0164,SINGAPORE-WAREHOUSE,5.5,
2024-11-04,MAT-0164,SINGAPORE-WAREHOUSE,24.75,
2024-11-12,MAT-0164,SINGAPORE-WAREHOUSE,19.25,
2024-11-15,MAT-0164,SINGAPORE-WAREHOUSE,74.25,
2024-11-17,MAT-0164,SINGAPORE-WAREHOUSE,49.5,
2024-11-27,MAT-0164,SINGAPORE-WAREHOUSE,24.75,
2024-12-03,MAT-0164,SINGAPORE-WAREHOUSE,49.5,
2024-12-05,MAT-0164,SINGAPORE-WAREHOUSE,24.75,
2024-12-09,MAT-0164,SINGAPORE-WAREHOUSE,24.75,
2024-12-13,MAT-0164,SINGAPORE-WAREHOUSE,24.75,
2024-12-19,MAT-0164,SINGAPORE-WAREHOUSE,49.5,
2024-12-27,MAT-0164,SINGAPORE-WAREHOUSE,24.75,
2024-06-04,MAT-0165,SINGAPORE-WAREHOUSE,23.38,48.129999999999995
2024-06-16,MAT-0165,SINGAPORE-WAREHOUSE,24.75,72.88
2024-06-25,MAT-0165,SINGAPORE-WAREHOUSE,49.5,122.38
2024-06-30,MAT-0165,SINGAPORE-WAREHOUSE,49.5,171.88
2024-07-02,MAT-0165,SINGAPORE-WAREHOUSE,1.375,173.255
2024-07-08,MAT-0165,SINGAPORE-WAREHOUSE,1.375,174.63
2024-07-12,MAT-0165,SINGAPORE-WAREHOUSE,13.75,188.38
2024-07-14,MAT-0165,SINGAPORE-WAREHOUSE,0.2,188.57999999999998
2024-07-20,MAT-0165,SINGAPORE-WAREHOUSE,2.75,191.32999999999998
2024-07-23,MAT-0165,SINGAPORE-WAREHOUSE,6.88,198.20999999999998
2024-07-27,MAT-0165,SINGAPORE-WAREHOUSE,4.125,202.33499999999998
2024-07-28,MAT-0165,SINGAPORE-WAREHOUSE,2.75,205.08499999999998
2024-08-03,MAT-0165,SINGAPORE-WAREHOUSE,4.125,209.20999999999998
2024-08-05,MAT-0165,SINGAPORE-WAREHOUSE,24.75,233.95999999999998
2024-08-07,MAT-0165,SINGAPORE-WAREHOUSE,49.5,283.46
2024-08-14,MAT-0165,SINGAPORE-WAREHOUSE,4.125,287.585
2024-08-27,MAT-0165,SINGAPORE-WAREHOUSE,49.5,337.085
2024-09-03,MAT-0165,SINGAPORE-WAREHOUSE,2.75,339.835
2024-09-07,MAT-0165,SINGAPORE-WAREHOUSE,49.5,389.335
2024-09-10,MAT-0165,SINGAPORE-WAREHOUSE,24.75,414.085
2024-09-13,MAT-0165,SINGAPORE-WAREHOUSE,1.375,415.46
2024-09-20,MAT-0165,SINGAPORE-WAREHOUSE,8.25,423.71
2024-09-22,MAT-0165,SINGAPORE-WAREHOUSE,16.5,440.21
2024-10-05,MAT-0165,SINGAPORE-WAREHOUSE,49.5,489.71
2024-10-09,MAT-0165,SINGAPORE-WAREHOUSE,24.75,514.46
2024-10-15,MAT-0165,SINGAPORE-WAREHOUSE,24.75,539.21
2024-10-16,MAT-0165,SINGAPORE-WAREHOUSE,1.375,540.585
2024-10-24,MAT-0165,SINGAPORE-WAREHOUSE,24.75,565.335
2024-10-29,MAT-0165,SINGAPORE-WAREHOUSE,1.38,566.715
2024-10-29,MAT-0165,SINGAPORE-WAREHOUSE,2.75,569.465
2024-11-04,MAT-0165,SINGAPORE-WAREHOUSE,49.5,618.965
2024-11-06,MAT-0165,SINGAPORE-WAREHOUSE,2.75,621.715
2024-11-11,MAT-0165,SINGAPORE-WAREHOUSE,24.75,646.465
2024-11-13,MAT-0165,SINGAPORE-WAREHOUSE,24.759999999999998,671.225
2024-11-20,MAT-0165,SINGAPORE-WAREHOUSE,24.75,695.975
2024-11-20,MAT-0165,SINGAPORE-WAREHOUSE,49.5,745.475
2024-11-27,MAT-0165,SINGAPORE-WAREHOUSE,24.75,770.225
2024-12-09,MAT-0165,SINGAPORE-WAREHOUSE,24.75,794.975
2024-12-12,MAT-0165,SINGAPORE-WAREHOUSE,24.75,819.725
2024-12-17,MAT-0165,SINGAPORE-WAREHOUSE,49.5,869.225
2024-12-27,MAT-0165,SINGAPORE-WAREHOUSE,17.875,887.1
2024-12-27,MAT-0165,SINGAPORE-WAREHOUSE,6.875,893.975
2024-08-24,MAT-0167,SINGAPORE-WAREHOUSE,1.375,149.875
2024-09-17,MAT-0167,SINGAPORE-WAREHOUSE,1.375,151.25
2024-12-01,MAT-0167,SINGAPORE-WAREHOUSE,16.5,167.75
2024-12-13,MAT-0168,SINGAPORE-WAREHOUSE,1.38,46.730000000000004
2024-01-27,MAT-0174,SINGAPORE-WAREHOUSE,6.875,
2024-03-14,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-03-22,MAT-0174,SINGAPORE-WAREHOUSE,5.5,
2024-03-25,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-03-25,MAT-0174,SINGAPORE-WAREHOUSE,24.725,
2024-04-15,MAT-0174,SINGAPORE-WAREHOUSE,12.38,
2024-04-19,MAT-0174,SINGAPORE-WAREHOUSE,2.75,
2024-04-24,MAT-0174,SINGAPORE-WAREHOUSE,1.375,
2024-04-26,MAT-0174,SINGAPORE-WAREHOUSE,49.5,
2024-04-29,MAT-0174,SINGAPORE-WAREHOUSE,2.75,
2024-05-01,MAT-0174,SINGAPORE-WAREHOUSE,1.375,
2024-05-09,MAT-0174,SINGAPORE-WAREHOUSE,1.375,
2024-05-09,MAT-0174,SINGAPORE-WAREHOUSE,1.375,
2024-05-10,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-05-13,MAT-0174,SINGAPORE-WAREHOUSE,49.5,
2024-05-22,MAT-0174,SINGAPORE-WAREHOUSE,11.0,
2024-05-23,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-05-26,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-05-30,MAT-0174,SINGAPORE-WAREHOUSE,74.25,
2024-06-11,MAT-0174,SINGAPORE-WAREHOUSE,1.375,
2024-06-12,MAT-0174,SINGAPORE-WAREHOUSE,0.3,
2024-07-02,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-07-12,MAT-0174,SINGAPORE-WAREHOUSE,2.75,
2024-07-13,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-07-17,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-07-18,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-07-19,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-07-21,MAT-0174,SINGAPORE-WAREHOUSE,49.5,
2024-07-22,MAT-0174,SINGAPORE-WAREHOUSE,49.5,
2024-07-24,MAT-0174,SINGAPORE-WAREHOUSE,49.5,
2024-07-27,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-07-28,MAT-0174,SINGAPORE-WAREHOUSE,49.5,
2024-08-01,MAT-0174,SINGAPORE-WAREHOUSE,49.5,
2024-08-02,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-08-04,MAT-0174,SINGAPORE-WAREHOUSE,49.5,
2024-08-05,MAT-0174,SINGAPORE-WAREHOUSE,46.75,
2024-08-06,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-08-09,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-08-09,MAT-0174,SINGAPORE-WAREHOUSE,24.75,
2024-08-14,MAT-0174,SINGAPORE-WAREHOUSE,2.75,
2024-09-06,MAT-0174,SINGAPORE-WAREHOUSE,4.075,
2024-05-15,MAT-0175,SINGAPORE-WAREHOUSE,24.75,36.975
2024-05-25,MAT-0175,SINGAPORE-WAREHOUSE,12.375,49.35
2024-06-03,MAT-0175,SINGAPORE-WAREHOUSE,2.75,52.1
2024-06-25,MAT-0175,SINGAPORE-WAREHOUSE,24.759999999999998,76.85999999999999
2024-06-27,MAT-0175,SINGAPORE-WAREHOUSE,1.0,77.85999999999999
2024-06-28,MAT-0175,SINGAPORE-WAREHOUSE,49.5,127.35999999999999
2024-07-02,MAT-0175,SINGAPORE-WAREHOUSE,11.0,138.35999999999999
2024-07-20,MAT-0175,SINGAPORE-WAREHOUSE,74.25,212.60999999999999
2024-07-22,MAT-0175,SINGAPORE-WAREHOUSE,24.75,237.35999999999999
2024-07-25,MAT-0175,SINGAPORE-WAREHOUSE,24.75,262.11
2024-07-26,MAT-0175,SINGAPORE-WAREHOUSE,4.125,266.235
2024-08-08,MAT-0175,SINGAPORE-WAREHOUSE,24.75,290.985
2024-08-10,MAT-0175,SINGAPORE-WAREHOUSE,74.25,365.235
2024-08-19,MAT-0175,SINGAPORE-WAREHOUSE,2.75,367.985
2024-08-19,MAT-0175,SINGAPORE-WAREHOUSE,2.75,370.735
2024-08-19,MAT-0175,SINGAPORE-WAREHOUSE,2.75,373.485
2024-08-19,MAT-0175,SINGAPORE-WAREHOUSE,2.75,376.235
2024-08-19,MAT-0175,SINGAPORE-WAREHOUSE,24.759999999999998,400.995
2024-08-19,MAT-0175,SINGAPORE-WAREHOUSE,2.75,403.745
2024-08-23,MAT-0175,SINGAPORE-WAREHOUSE,11.0,414.745
2024-09-13,MAT-0175,SINGAPORE-WAREHOUSE,24.75,439.495
2024-09-13,MAT-0175,SINGAPORE-WAREHOUSE,5.5,444.995
2024-09-22,MAT-0175,SINGAPORE-WAREHOUSE,49.5,494.495
2024-09-23,MAT-0175,SINGAPORE-WAREHOUSE,24.75,519.245
2024-09-26,MAT-0175,SINGAPORE-WAREHOUSE,99.0,618.245
2024-10-02,MAT-0175,SINGAPORE-WAREHOUSE,24.75,642.995
2024-10-03,MAT-0175,SINGAPORE-WAREHOUSE,1.375,644.37
2024-10-04,MAT-0175,SINGAPORE-WAREHOUSE,1.375,645.745
2024-10-27,MAT-0175,SINGAPORE-WAREHOUSE,74.25,719.995
2024-10-31,MAT-0175,SINGAPORE-WAREHOUSE,24.75,744.745
2024-11-07,MAT-0175,SINGAPORE-WAREHOUSE,24.75,769.495
2024-11-22,MAT-0175,SINGAPORE-WAREHOUSE,24.75,794.245
2024-11-24,MAT-0175,SINGAPORE-WAREHOUSE,24.75,818.995
2024-12-17,MAT-0175,SINGAPORE-WAREHOUSE,24.75,843.745
2024-12-22,MAT-0175,SINGAPORE-WAREHOUSE,22.3,866.045
2024-12-23,MAT-0175,SINGAPORE-WAREHOUSE,24.75,890.795
2024-12-27,MAT-0175,SINGAPORE-WAREHOUSE,21.7,912.495
2024-01-19,MAT-0177,SINGAPORE-WAREHOUSE,1.375,3.875
2024-01-13,MAT-0178,SINGAPORE-WAREHOUSE,7.5,10.1
2024-02-20,MAT-0178,SINGAPORE-WAREHOUSE,102.0,112.1
2024-02-21,MAT-0178,SINGAPORE-WAREHOUSE,25.5,137.6
2024-02-25,MAT-0178,SINGAPORE-WAREHOUSE,25.5,163.1
2024-02-27,MAT-0178,SINGAPORE-WAREHOUSE,76.5,239.6
2024-03-02,MAT-0178,SINGAPORE-WAREHOUSE,25.5,265.1
2024-03-03,MAT-0178,SINGAPORE-WAREHOUSE,7.5,272.6
2024-03-05,MAT-0178,SINGAPORE-WAREHOUSE,51.0,323.6
2024-03-08,MAT-0178,SINGAPORE-WAREHOUSE,102.0,425.6
2024-03-10,MAT-0178,SINGAPORE-WAREHOUSE,25.5,451.1
2024-03-11,MAT-0178,SINGAPORE-WAREHOUSE,51.0,502.1
2024-03-11,MAT-0178,SINGAPORE-WAREHOUSE,25.5,527.6
2024-03-19,MAT-0178,SINGAPORE-WAREHOUSE,25.5,553.1
2024-03-22,MAT-0178,SINGAPORE-WAREHOUSE,102.0,655.1
2024-04-03,MAT-0178,SINGAPORE-WAREHOUSE,102.0,757.1
2024-04-05,MAT-0178,SINGAPORE-WAREHOUSE,25.5,782.6
2024-04-06,MAT-0178,SINGAPORE-WAREHOUSE,25.5,808.1
2024-04-10,MAT-0178,SINGAPORE-WAREHOUSE,25.5,833.6
2024-04-13,MAT-0178,SINGAPORE-WAREHOUSE,24.0,857.6
2024-05-23,MAT-0178,SINGAPORE-WAREHOUSE,24.0,881.6
2024-11-15,MAT-0178,SINGAPORE-WAREHOUSE,1.8250000000000002,883.4250000000001
2024-12-18,MAT-0180,SINGAPORE-WAREHOUSE,2.75,35.95
2024-10-28,MAT-0185,SINGAPORE-WAREHOUSE,16.5,
2024-11-12,MAT-0185,SINGAPORE-WAREHOUSE,12.0,
2024-10-28,MAT-0197,SINGAPORE-WAREHOUSE,9.0,576.4
2024-11-07,MAT-0197,SINGAPORE-WAREHOUSE,3.0,579.4
2024-11-12,MAT-0197,SINGAPORE-WAREHOUSE,13.5,592.9
2024-12-15,MAT-0197,SINGAPORE-WAREHOUSE,1.4,594.3
2024-04-13,MAT-0207,SINGAPORE-WAREHOUSE,24.75,66.0
2024-05-06,MAT-0207,SINGAPORE-WAREHOUSE,20.625,86.625
2024-05-12,MAT-0207,SINGAPORE-WAREHOUSE,24.75,111.375
2024-06-16,MAT-0207,SINGAPORE-WAREHOUSE,24.75,136.125
2024-09-03,MAT-0207,SINGAPORE-WAREHOUSE,2.75,138.875
2024-09-20,MAT-0207,SINGAPORE-WAREHOUSE,1.375,140.25
2024-09-30,MAT-0207,SINGAPORE-WAREHOUSE,74.25,214.5
2024-11-02,MAT-0207,SINGAPORE-WAREHOUSE,99.0,313.5
2024-11-20,MAT-0207,SINGAPORE-WAREHOUSE,49.5,363.0
2024-10-09,MAT-0217,SINGAPORE-WAREHOUSE,100.9,251.1
2024-03-04,MAT-0218,SINGAPORE-WAREHOUSE,24.75,
2024-03-11,MAT-0218,SINGAPORE-WAREHOUSE,24.75,
2024-03-17,MAT-0218,SINGAPORE-WAREHOUSE,24.75,
2024-04-15,MAT-0218,SINGAPORE-WAREHOUSE,1.375,
2024-04-18,MAT-0218,SINGAPORE-WAREHOUSE,9.63,
2024-04-22,MAT-0218,SINGAPORE-WAREHOUSE,0.5,
2024-04-29,MAT-0218,SINGAPORE-WAREHOUSE,5.5,
2024-05-01,MAT-0218,SINGAPORE-WAREHOUSE,1.375,
2024-05-05,MAT-0218,SINGAPORE-WAREHOUSE,0.3,
2024-05-09,MAT-0218,SINGAPORE-WAREHOUSE,24.75,
2024-05-09,MAT-0218,SINGAPORE-WAREHOUSE,1.375,
2024-05-11,MAT-0218,SINGAPORE-WAREHOUSE,49.5,
2024-05-12,MAT-0218,SINGAPORE-WAREHOUSE,24.75,
2024-05-25,MAT-0218,SINGAPORE-WAREHOUSE,49.5,
2024-05-26,MAT-0218,SINGAPORE-WAREHOUSE,24.75,
2024-05-27,MAT-0218,SINGAPORE-WAREHOUSE,0.6,
2024-06-01,MAT-0218,SINGAPORE-WAREHOUSE,24.75,
2024-06-08,MAT-0218,SINGAPORE-WAREHOUSE,24.75,
2024-06-11,MAT-0218,SINGAPORE-WAREHOUSE,24.75,
2024-06-17,MAT-0218,SINGAPORE-WAREHOUSE,24.75,
2024-07-02,MAT-0218,SINGAPORE-WAREHOUSE,24.75,
2024-07-03,MAT-0218,SINGAPORE-WAREHOUSE,20.630000000000003,
2024-07-18,MAT-0218,SINGAPORE-WAREHOUSE,99.0,
2024-11-26,MAT-0218,SINGAPORE-WAREHOUSE,1.38,
2024-03-04,MAT-0230,SINGAPORE-WAREHOUSE,49.5,49.5
2024-03-20,MAT-0230,SINGAPORE-WAREHOUSE,49.5,99.0
2024-04-07,MAT-0230,SINGAPORE-WAREHOUSE,49.5,148.5
2024-05-25,MAT-0231,SINGAPORE-WAREHOUSE,49.5,74.25
2024-06-23,MAT-0231,SINGAPORE-WAREHOUSE,49.5,123.75
2024-07-04,MAT-0231,SINGAPORE-WAREHOUSE,49.5,173.25
2024-07-07,MAT-0231,SINGAPORE-WAREHOUSE,99.0,272.25
2024-11-18,MAT-0232,SINGAPORE-WAREHOUSE,1.375,141.275
2024-01-08,MAT-0233,SINGAPORE-WAREHOUSE,61.5,68.1
2024-01-13,MAT-0233,SINGAPORE-WAREHOUSE,4.5,72.6
2024-01-25,MAT-0233,SINGAPORE-WAREHOUSE,15.0,87.6
2024-02-09,MAT-0233,SINGAPORE-WAREHOUSE,84.0,171.6
2024-02-17,MAT-0233,SINGAPORE-WAREHOUSE,25.5,197.1
2024-02-18,MAT-0233,SINGAPORE-WAREHOUSE,25.5,222.6
2024-02-21,MAT-0233,SINGAPORE-WAREHOUSE,25.5,248.1
2024-04-23,MAT-0233,SINGAPORE-WAREHOUSE,7.5,255.6
2024-05-09,MAT-0233,SINGAPORE-WAREHOUSE,76.5,332.1
2024-06-13,MAT-0233,SINGAPORE-WAREHOUSE,51.0,383.1
2024-06-18,MAT-0233,SINGAPORE-WAREHOUSE,51.0,434.1
2024-07-02,MAT-0233,SINGAPORE-WAREHOUSE,4.5,438.6
2024-07-05,MAT-0233,SINGAPORE-WAREHOUSE,25.5,464.1
2024-07-09,MAT-0233,SINGAPORE-WAREHOUSE,76.5,540.6
2024-07-20,MAT-0233,SINGAPORE-WAREHOUSE,25.5,566.1
2024-08-10,MAT-0233,SINGAPORE-WAREHOUSE,25.5,591.6
2024-08-14,MAT-0233,SINGAPORE-WAREHOUSE,25.5,617.1
2024-08-16,MAT-0233,SINGAPORE-WAREHOUSE,25.5,642.6
2024-09-19,MAT-0233,SINGAPORE-WAREHOUSE,18.0,660.6
2024-09-23,MAT-0233,SINGAPORE-WAREHOUSE,76.5,737.1
2024-10-10,MAT-0233,SINGAPORE-WAREHOUSE,25.5,762.6
2024-10-14,MAT-0233,SINGAPORE-WAREHOUSE,13.5,776.1
2024-10-18,MAT-0233,SINGAPORE-WAREHOUSE,3.0,779.1
2024-10-18,MAT-0233,SINGAPORE-WAREHOUSE,10.5,789.6
2024-10-20,MAT-0233,SINGAPORE-WAREHOUSE,13.5,803.1
2024-11-07,MAT-0233,SINGAPORE-WAREHOUSE,51.0,854.1
2024-11-15,MAT-0233,SINGAPORE-WAREHOUSE,1.475,855.575
2024-11-29,MAT-0233,SINGAPORE-WAREHOUSE,51.0,906.575
2024-12-05,MAT-0233,SINGAPORE-WAREHOUSE,102.0,1008.575
2024-12-15,MAT-0233,SINGAPORE-WAREHOUSE,2.8499999999999996,1011.4250000000001
2024-01-12,MAT-0234,SINGAPORE-WAREHOUSE,24.75,741.775
2024-01-20,MAT-0234,SINGAPORE-WAREHOUSE,24.75,766.525
2024-01-21,MAT-0234,SINGAPORE-WAREHOUSE,247.5,1014.025
2024-01-21,MAT-0234,SINGAPORE-WAREHOUSE,24.75,1038.775
2024-01-22,MAT-0234,SINGAPORE-WAREHOUSE,1.38,1040.155
2024-01-22,MAT-0234,SINGAPORE-WAREHOUSE,24.75,1064.905
2024-01-22,MAT-0234,SINGAPORE-WAREHOUSE,24.75,1089.655
2024-01-22,MAT-0234,SINGAPORE-WAREHOUSE,4.125,1093.78
2024-01-28,MAT-0234,SINGAPORE-WAREHOUSE,24.75,1118.53
2024-02-06,MAT-0234,SINGAPORE-WAREHOUSE,49.5,1168.03
2024-02-07,MAT-0234,SINGAPORE-WAREHOUSE,49.5,1217.53
2024-02-11,MAT-0234,SINGAPORE-WAREHOUSE,49.5,1267.03
2024-02-14,MAT-0234,SINGAPORE-WAREHOUSE,123.75,1390.78
2024-02-21,MAT-0234,SINGAPORE-WAREHOUSE,24.75,1415.53
2024-02-26,MAT-0234,SINGAPORE-WAREHOUSE,49.5,1465.03
2024-03-03,MAT-0234,SINGAPORE-WAREHOUSE,49.5,1514.53
2024-03-04,MAT-0234,SINGAPORE-WAREHOUSE,74.25,1588.78
2024-03-05,MAT-0234,SINGAPORE-WAREHOUSE,5.3,1594.08
2024-03-11,MAT-0234,SINGAPORE-WAREHOUSE,49.5,1643.58
2024-03-19,MAT-0234,SINGAPORE-WAREHOUSE,74.25,1717.83
2024-03-20,MAT-0234,SINGAPORE-WAREHOUSE,24.75,1742.58
2024-03-22,MAT-0234,SINGAPORE-WAREHOUSE,22.0,1764.58
2024-03-24,MAT-0234,SINGAPORE-WAREHOUSE,24.75,1789.33
2024-03-29,MAT-0234,SINGAPORE-WAREHOUSE,10.5,1799.83
2024-03-30,MAT-0234,SINGAPORE-WAREHOUSE,24.75,1824.58
2024-04-02,MAT-0234,SINGAPORE-WAREHOUSE,8.25,1832.83
2024-04-02,MAT-0234,SINGAPORE-WAREHOUSE,49.5,1882.33
2024-04-03,MAT-0234,SINGAPORE-WAREHOUSE,24.75,1907.08
2024-04-05,MAT-0234,SINGAPORE-WAREHOUSE,24.75,1931.83
2024-04-08,MAT-0234,SINGAPORE-WAREHOUSE,11.0,1942.83
2024-04-11,MAT-0234,SINGAPORE-WAREHOUSE,24.75,1967.58
2024-04-16,MAT-0234,SINGAPORE-WAREHOUSE,24.75,1992.33
2024-04-19,MAT-0234,SINGAPORE-WAREHOUSE,19.25,2011.58
2024-04-21,MAT-0234,SINGAPORE-WAREHOUSE,49.5,2061.08
2024-04-23,MAT-0234,SINGAPORE-WAREHOUSE,99.0,2160.08
2024-04-25,MAT-0234,SINGAPORE-WAREHOUSE,24.75,2184.83
2024-04-26,MAT-0234,SINGAPORE-WAREHOUSE,24.75,2209.58
2024-05-04,MAT-0234,SINGAPORE-WAREHOUSE,24.75,2234.33
2024-05-15,MAT-0234,SINGAPORE-WAREHOUSE,24.75,2259.08
