INBOUND_DATE,MATERIAL_NAME,PLANT_NAME,total_quantity
2024/06/29,MAT-0065,CHINA-WAREHOUSE,49.5
2024/06/30,MAT-0144,CHINA-WAREHOUSE,229.5
2024/06/30,MAT-0413,CHINA-WAREHOUSE,198.0
2024/07/01,MAT-0049,CHINA-WAREHOUSE,49.5
2024/07/01,MAT-0146,CHINA-WAREHOUSE,297.0
2024/07/01,MAT-0232,CHINA-WAREHOUSE,49.5
2024/07/01,MAT-0270,CHINA-WAREHOUSE,153.0
2024/07/02,MAT-0268,CHINA-WAREHOUSE,51.0
2024/07/02,MAT-0265,CHINA-WAREHOUSE,148.5
2024/07/02,MAT-0150,CHINA-WAREHOUSE,102.0
2024/07/02,MAT-0175,CHINA-WAREHOUSE,49.5
2024/07/02,MAT-0084,CHINA-WAREHOUSE,297.0
2024/07/02,MAT-0015,CHINA-WAREHOUSE,297.0
2024/07/02,MAT-0091,CHINA-WAREHOUSE,51.0
2024/07/03,MAT-0265,CHINA-WAREHOUSE,297.0
2024/07/03,MAT-0389,CHINA-WAREHOUSE,510.0
2024/07/03,MAT-0366,SINGAPORE-WAREHOUSE,22.5
2024/07/03,MAT-0354,SINGAPORE-WAREHOUSE,247.5
2024/07/03,MAT-0346,SINGAPORE-WAREHOUSE,247.5
2024/07/03,MAT-0335,SINGAPORE-WAREHOUSE,247.5
2024/07/03,MAT-0267,SINGAPORE-WAREHOUSE,346.5
2024/07/03,MAT-0266,CHINA-WAREHOUSE,74.25
2024/07/03,MAT-0175,CHINA-WAREHOUSE,49.5
2024/07/03,MAT-0399,CHINA-WAREHOUSE,247.5
2024/07/03,MAT-0144,CHINA-WAREHOUSE,255.0
2024/07/03,MAT-0142,CHINA-WAREHOUSE,510.0
2024/07/03,MAT-0137,CHINA-WAREHOUSE,297.0
2024/07/03,MAT-0099,SINGAPORE-WAREHOUSE,247.5
2024/07/03,MAT-0084,CHINA-WAREHOUSE,445.5
2024/07/03,MAT-0032,CHINA-WAREHOUSE,76.5
2024/07/03,MAT-0015,CHINA-WAREHOUSE,123.75
2024/07/03,MAT-0013,CHINA-WAREHOUSE,76.5
2024/07/03,MAT-0167,CHINA-WAREHOUSE,148.5
2024/07/04,MAT-0159,CHINA-WAREHOUSE,25.5
2024/07/04,MAT-0144,CHINA-WAREHOUSE,255.0
2024/07/05,MAT-0153,CHINA-WAREHOUSE,148.5
2024/07/05,MAT-0247,SINGAPORE-WAREHOUSE,49.5
2024/07/05,MAT-0325,CHINA-WAREHOUSE,99.0
2024/07/06,MAT-0392,SINGAPORE-WAREHOUSE,99.0
2024/07/06,MAT-0356,SINGAPORE-WAREHOUSE,24.75
2024/07/06,MAT-0356,CHINA-WAREHOUSE,148.5
2024/07/06,MAT-0415,CHINA-WAREHOUSE,148.5
2024/07/06,MAT-0354,CHINA-WAREHOUSE,148.5
2024/07/06,MAT-0354,SINGAPORE-WAREHOUSE,519.75
2024/07/06,MAT-0340,CHINA-WAREHOUSE,99.0
2024/07/06,MAT-0335,SINGAPORE-WAREHOUSE,742.5
2024/07/06,MAT-0243,SINGAPORE-WAREHOUSE,173.25
2024/07/06,MAT-0156,CHINA-WAREHOUSE,148.5
2024/07/06,MAT-0346,SINGAPORE-WAREHOUSE,247.5
2024/07/07,MAT-0069,CHINA-WAREHOUSE,24.75
2024/07/07,MAT-0358,CHINA-WAREHOUSE,25.5
2024/07/08,MAT-0003,CHINA-WAREHOUSE,58.751999999999995
2024/07/09,MAT-0144,CHINA-WAREHOUSE,255.0
2024/07/09,MAT-0229,CHINA-WAREHOUSE,247.5
2024/07/10,MAT-0196,CHINA-WAREHOUSE,40.0
2024/07/10,MAT-0085,CHINA-WAREHOUSE,99.0
2024/07/10,MAT-0144,CHINA-WAREHOUSE,255.0
2024/07/11,MAT-0160,CHINA-WAREHOUSE,222.75
2024/07/11,MAT-0340,CHINA-WAREHOUSE,148.5
2024/07/11,MAT-0378,CHINA-WAREHOUSE,24.75
2024/07/12,MAT-0209,CHINA-WAREHOUSE,0.30000000000000004
2024/07/12,MAT-0430,CHINA-WAREHOUSE,4.125
2024/07/12,MAT-0391,CHINA-WAREHOUSE,4.125
2024/07/12,MAT-0328,CHINA-WAREHOUSE,127.5
2024/07/12,MAT-0270,CHINA-WAREHOUSE,357.0
2024/07/12,MAT-0198,CHINA-WAREHOUSE,0.30000000000000004
2024/07/12,MAT-0119,CHINA-WAREHOUSE,4.125
2024/07/12,MAT-0145,CHINA-WAREHOUSE,331.5
2024/07/12,MAT-0143,CHINA-WAREHOUSE,255.0
2024/07/12,MAT-0195,CHINA-WAREHOUSE,4.125
2024/07/12,MAT-0056,SINGAPORE-WAREHOUSE,123.75
2024/07/12,MAT-0046,CHINA-WAREHOUSE,4.075
2024/07/12,MAT-0001,CHINA-WAREHOUSE,382.5
2024/07/13,MAT-0341,CHINA-WAREHOUSE,148.5
2024/07/14,MAT-0065,CHINA-WAREHOUSE,123.75
2024/07/14,MAT-0121,SINGAPORE-WAREHOUSE,99.0
2024/07/14,MAT-0354,CHINA-WAREHOUSE,272.25
2024/07/14,MAT-0415,CHINA-WAREHOUSE,445.5
2024/07/15,MAT-0416,CHINA-WAREHOUSE,74.25
2024/07/15,MAT-0339,CHINA-WAREHOUSE,25.5
2024/07/15,MAT-0328,CHINA-WAREHOUSE,145.5
2024/07/15,MAT-0270,CHINA-WAREHOUSE,262.5
2024/07/15,MAT-0201,CHINA-WAREHOUSE,306.0
2024/07/15,MAT-0176,CHINA-WAREHOUSE,25.5
2024/07/15,MAT-0145,CHINA-WAREHOUSE,102.0
2024/07/15,MAT-0142,CHINA-WAREHOUSE,255.0
2024/07/15,MAT-0018,CHINA-WAREHOUSE,148.5
2024/07/15,MAT-0013,CHINA-WAREHOUSE,204.0
2024/07/15,MAT-0001,CHINA-WAREHOUSE,586.5
2024/07/16,MAT-0354,SINGAPORE-WAREHOUSE,495.0
2024/07/16,MAT-0346,SINGAPORE-WAREHOUSE,222.75
2024/07/16,MAT-0335,SINGAPORE-WAREHOUSE,99.0
2024/07/16,MAT-0327,SINGAPORE-WAREHOUSE,123.75
2024/07/16,MAT-0270,CHINA-WAREHOUSE,280.5
2024/07/16,MAT-0234,SINGAPORE-WAREHOUSE,99.0
2024/07/16,MAT-0156,CHINA-WAREHOUSE,99.0
2024/07/16,MAT-0099,SINGAPORE-WAREHOUSE,247.5
2024/07/16,MAT-0062,SINGAPORE-WAREHOUSE,247.5
2024/07/16,MAT-0243,SINGAPORE-WAREHOUSE,173.25
2024/07/17,MAT-0363,SINGAPORE-WAREHOUSE,247.5
2024/07/17,MAT-0328,CHINA-WAREHOUSE,76.5
2024/07/17,MAT-0143,CHINA-WAREHOUSE,255.0
2024/07/17,MAT-0056,CHINA-WAREHOUSE,247.5
2024/07/17,MAT-0145,CHINA-WAREHOUSE,510.0
2024/07/18,MAT-0341,CHINA-WAREHOUSE,148.5
2024/07/19,MAT-0001,CHINA-WAREHOUSE,255.0
2024/07/19,MAT-0175,SINGAPORE-WAREHOUSE,222.75
2024/07/19,MAT-0302,SINGAPORE-WAREHOUSE,24.75
2024/07/19,MAT-0328,CHINA-WAREHOUSE,153.0
2024/07/19,MAT-0351,CHINA-WAREHOUSE,156.75
2024/07/20,MAT-0389,CHINA-WAREHOUSE,765.0
2024/07/20,MAT-0301,SINGAPORE-WAREHOUSE,49.5
2024/07/20,MAT-0232,CHINA-WAREHOUSE,99.0
2024/07/20,MAT-0056,SINGAPORE-WAREHOUSE,371.25
2024/07/20,MAT-0046,SINGAPORE-WAREHOUSE,49.5
2024/07/20,MAT-0109,SINGAPORE-WAREHOUSE,145.75
2024/07/21,MAT-0098,CHINA-WAREHOUSE,371.25
2024/07/22,MAT-0264,CHINA-WAREHOUSE,148.5
2024/07/22,MAT-0377,CHINA-WAREHOUSE,1.5
2024/07/22,MAT-0375,CHINA-WAREHOUSE,15.0
2024/07/22,MAT-0261,CHINA-WAREHOUSE,1.5
2024/07/22,MAT-0046,CHINA-WAREHOUSE,247.5
2024/07/22,MAT-0158,CHINA-WAREHOUSE,24.0
2024/07/22,MAT-0101,CHINA-WAREHOUSE,99.0
2024/07/22,MAT-0098,SINGAPORE-WAREHOUSE,123.75
2024/07/22,MAT-0197,CHINA-WAREHOUSE,9.0
2024/07/23,MAT-0190,CHINA-WAREHOUSE,297.0
2024/07/23,MAT-0341,CHINA-WAREHOUSE,445.5
2024/07/24,MAT-0344,SINGAPORE-WAREHOUSE,49.5
2024/07/25,MAT-0354,CHINA-WAREHOUSE,148.5
2024/07/25,MAT-0341,CHINA-WAREHOUSE,148.5
2024/07/25,MAT-0375,CHINA-WAREHOUSE,25.5
2024/07/25,MAT-0354,SINGAPORE-WAREHOUSE,247.5
2024/07/25,MAT-0268,CHINA-WAREHOUSE,25.5
2024/07/25,MAT-0082,CHINA-WAREHOUSE,680.0
2024/07/25,MAT-0156,SINGAPORE-WAREHOUSE,247.5
2024/07/25,MAT-0156,CHINA-WAREHOUSE,148.5
2024/07/25,MAT-0099,CHINA-WAREHOUSE,247.5
2024/07/25,MAT-0234,SINGAPORE-WAREHOUSE,247.5
2024/07/26,MAT-0399,CHINA-WAREHOUSE,148.5
2024/07/26,MAT-0366,SINGAPORE-WAREHOUSE,22.5
2024/07/26,MAT-0236,CHINA-WAREHOUSE,99.0
2024/07/26,MAT-0356,CHINA-WAREHOUSE,148.5
2024/07/26,MAT-0098,SINGAPORE-WAREHOUSE,247.5
2024/07/26,MAT-0084,CHINA-WAREHOUSE,99.0
2024/07/26,MAT-0070,CHINA-WAREHOUSE,24.75
2024/07/26,MAT-0232,CHINA-WAREHOUSE,74.25
2024/07/27,MAT-0312,CHINA-WAREHOUSE,0.30000000000000004
2024/07/27,MAT-0376,CHINA-WAREHOUSE,0.2
2024/07/27,MAT-0375,CHINA-WAREHOUSE,21.5
2024/07/27,MAT-0339,CHINA-WAREHOUSE,0.5
2024/07/27,MAT-0323,CHINA-WAREHOUSE,0.30000000000000004
2024/07/27,MAT-0313,CHINA-WAREHOUSE,0.1
2024/07/27,MAT-0268,CHINA-WAREHOUSE,0.2
2024/07/27,MAT-0151,CHINA-WAREHOUSE,99.0
2024/07/27,MAT-0233,CHINA-WAREHOUSE,0.1
2024/07/27,MAT-0197,CHINA-WAREHOUSE,0.1
2024/07/27,MAT-0145,CHINA-WAREHOUSE,765.0
2024/07/27,MAT-0101,CHINA-WAREHOUSE,24.75
2024/07/27,MAT-0098,SINGAPORE-WAREHOUSE,123.75
2024/07/27,MAT-0097,CHINA-WAREHOUSE,49.5
2024/07/27,MAT-0261,CHINA-WAREHOUSE,0.4
2024/07/29,MAT-0325,CHINA-WAREHOUSE,396.0
2024/07/29,MAT-0389,CHINA-WAREHOUSE,255.0
2024/07/29,MAT-0416,CHINA-WAREHOUSE,445.5
2024/07/29,MAT-0384,CHINA-WAREHOUSE,49.5
2024/07/29,MAT-0379,CHINA-WAREHOUSE,148.5
2024/07/29,MAT-0332,CHINA-WAREHOUSE,20.65
2024/07/29,MAT-0264,CHINA-WAREHOUSE,297.0
2024/07/29,MAT-0049,CHINA-WAREHOUSE,99.0
2024/07/29,MAT-0197,CHINA-WAREHOUSE,25.5
2024/07/29,MAT-0190,CHINA-WAREHOUSE,297.0
2024/07/29,MAT-0145,CHINA-WAREHOUSE,1249.5
2024/07/29,MAT-0084,CHINA-WAREHOUSE,148.5
2024/07/29,MAT-0073,SINGAPORE-WAREHOUSE,105.0
2024/07/29,MAT-0001,CHINA-WAREHOUSE,178.5
2024/07/29,MAT-0261,CHINA-WAREHOUSE,51.0
2024/07/30,MAT-0363,CHINA-WAREHOUSE,24.75
2024/07/30,MAT-0335,SINGAPORE-WAREHOUSE,247.5
2024/07/30,MAT-0351,CHINA-WAREHOUSE,22.0
2024/07/30,MAT-0171,SINGAPORE-WAREHOUSE,222.75
2024/07/30,MAT-0234,SINGAPORE-WAREHOUSE,123.75
2024/07/31,MAT-0098,SINGAPORE-WAREHOUSE,123.75
2024/07/31,MAT-0332,CHINA-WAREHOUSE,200.0
2024/07/31,MAT-0366,SINGAPORE-WAREHOUSE,22.5
2024/07/31,MAT-0413,SINGAPORE-WAREHOUSE,247.5
2024/08/01,MAT-0335,SINGAPORE-WAREHOUSE,495.0
2024/08/01,MAT-0416,CHINA-WAREHOUSE,148.5
2024/08/01,MAT-0376,CHINA-WAREHOUSE,3.0
2024/08/01,MAT-0354,CHINA-WAREHOUSE,148.5
2024/08/01,MAT-0339,CHINA-WAREHOUSE,25.5
2024/08/01,MAT-0281,CHINA-WAREHOUSE,135.0
2024/08/01,MAT-0382,CHINA-WAREHOUSE,148.5
2024/08/01,MAT-0166,CHINA-WAREHOUSE,44.9
2024/08/01,MAT-0158,CHINA-WAREHOUSE,51.0
2024/08/01,MAT-0150,CHINA-WAREHOUSE,25.5
2024/08/01,MAT-0144,CHINA-WAREHOUSE,561.0
2024/08/01,MAT-0099,SINGAPORE-WAREHOUSE,247.5
2024/08/01,MAT-0261,CHINA-WAREHOUSE,48.0
2024/08/02,MAT-0333,CHINA-WAREHOUSE,145.0
2024/08/04,MAT-0335,SINGAPORE-WAREHOUSE,841.5
2024/08/04,MAT-0229,CHINA-WAREHOUSE,247.5
2024/08/04,MAT-0144,CHINA-WAREHOUSE,510.0
2024/08/04,MAT-0040,SINGAPORE-WAREHOUSE,247.5
2024/08/04,MAT-0212,SINGAPORE-WAREHOUSE,148.5
2024/08/05,MAT-0264,CHINA-WAREHOUSE,148.5
2024/08/05,MAT-0396,CHINA-WAREHOUSE,49.5
2024/08/05,MAT-0325,CHINA-WAREHOUSE,99.0
2024/08/05,MAT-0281,CHINA-WAREHOUSE,135.0
2024/08/05,MAT-0266,CHINA-WAREHOUSE,24.75
2024/08/05,MAT-0254,CHINA-WAREHOUSE,19.75
2024/08/05,MAT-0166,CHINA-WAREHOUSE,112.5
2024/08/05,MAT-0144,CHINA-WAREHOUSE,765.0
2024/08/05,MAT-0091,CHINA-WAREHOUSE,9.4
2024/08/05,MAT-0084,CHINA-WAREHOUSE,297.0
2024/08/05,MAT-0049,CHINA-WAREHOUSE,148.5
2024/08/05,MAT-0032,CHINA-WAREHOUSE,66.0
2024/08/05,MAT-0236,CHINA-WAREHOUSE,99.0
2024/08/06,MAT-0212,SINGAPORE-WAREHOUSE,495.0
2024/08/06,MAT-0424,SINGAPORE-WAREHOUSE,247.5
2024/08/06,MAT-0389,CHINA-WAREHOUSE,255.0
2024/08/06,MAT-0354,SINGAPORE-WAREHOUSE,742.5
2024/08/06,MAT-0346,SINGAPORE-WAREHOUSE,24.75
2024/08/06,MAT-0335,SINGAPORE-WAREHOUSE,495.0
2024/08/06,MAT-0281,CHINA-WAREHOUSE,62.175
2024/08/06,MAT-0243,SINGAPORE-WAREHOUSE,495.0
2024/08/06,MAT-0234,SINGAPORE-WAREHOUSE,742.5
2024/08/06,MAT-0175,SINGAPORE-WAREHOUSE,123.75
2024/08/06,MAT-0133,SINGAPORE-WAREHOUSE,24.75
2024/08/06,MAT-0156,CHINA-WAREHOUSE,49.5
2024/08/06,MAT-0166,CHINA-WAREHOUSE,157.375
2024/08/06,MAT-0024,SINGAPORE-WAREHOUSE,247.5
2024/08/06,MAT-0040,SINGAPORE-WAREHOUSE,247.5
2024/08/06,MAT-0049,CHINA-WAREHOUSE,99.0
2024/08/06,MAT-0001,CHINA-WAREHOUSE,765.0
2024/08/06,MAT-0098,SINGAPORE-WAREHOUSE,123.75
2024/08/06,MAT-0143,CHINA-WAREHOUSE,255.0
2024/08/06,MAT-0056,SINGAPORE-WAREHOUSE,123.75
2024/08/07,MAT-0082,CHINA-WAREHOUSE,120.0
2024/08/07,MAT-0332,CHINA-WAREHOUSE,1280.0
2024/08/08,MAT-0416,CHINA-WAREHOUSE,74.25
2024/08/08,MAT-0325,CHINA-WAREHOUSE,148.5
2024/08/08,MAT-0402,CHINA-WAREHOUSE,49.5
2024/08/08,MAT-0381,CHINA-WAREHOUSE,49.5
2024/08/08,MAT-0366,SINGAPORE-WAREHOUSE,22.5
2024/08/08,MAT-0302,SINGAPORE-WAREHOUSE,99.0
2024/08/08,MAT-0156,CHINA-WAREHOUSE,170.5
2024/08/08,MAT-0211,SINGAPORE-WAREHOUSE,247.5
2024/08/08,MAT-0208,CHINA-WAREHOUSE,2.75
2024/08/08,MAT-0144,CHINA-WAREHOUSE,663.0
2024/08/08,MAT-0024,SINGAPORE-WAREHOUSE,247.5
2024/08/08,MAT-0281,CHINA-WAREHOUSE,247.475
2024/08/09,MAT-0234,SINGAPORE-WAREHOUSE,742.5
2024/08/09,MAT-0354,CHINA-WAREHOUSE,148.5
2024/08/09,MAT-0386,CHINA-WAREHOUSE,49.5
2024/08/09,MAT-0243,SINGAPORE-WAREHOUSE,247.5
2024/08/09,MAT-0160,CHINA-WAREHOUSE,371.25
2024/08/09,MAT-0341,CHINA-WAREHOUSE,123.75
2024/08/09,MAT-0144,CHINA-WAREHOUSE,255.0
2024/08/09,MAT-0143,CHINA-WAREHOUSE,510.0
2024/08/09,MAT-0097,CHINA-WAREHOUSE,49.5
2024/08/09,MAT-0040,CHINA-WAREHOUSE,74.25
2024/08/09,MAT-0156,CHINA-WAREHOUSE,445.5
2024/08/10,MAT-0145,CHINA-WAREHOUSE,255.0
2024/08/10,MAT-0190,CHINA-WAREHOUSE,49.5
2024/08/10,MAT-0198,CHINA-WAREHOUSE,148.025
2024/08/11,MAT-0424,SINGAPORE-WAREHOUSE,74.25
2024/08/11,MAT-0363,SINGAPORE-WAREHOUSE,99.0
2024/08/11,MAT-0341,CHINA-WAREHOUSE,148.5
2024/08/11,MAT-0423,SINGAPORE-WAREHOUSE,173.25
2024/08/11,MAT-0229,CHINA-WAREHOUSE,247.5
2024/08/11,MAT-0190,CHINA-WAREHOUSE,148.5
2024/08/11,MAT-0047,CHINA-WAREHOUSE,300.0
2024/08/11,MAT-0332,CHINA-WAREHOUSE,640.0
2024/08/12,MAT-0416,CHINA-WAREHOUSE,24.75
2024/08/12,MAT-0234,CHINA-WAREHOUSE,247.5
2024/08/12,MAT-0178,CHINA-WAREHOUSE,25.5
2024/08/12,MAT-0151,CHINA-WAREHOUSE,74.25
2024/08/12,MAT-0142,CHINA-WAREHOUSE,306.0
2024/08/12,MAT-0097,CHINA-WAREHOUSE,49.5
2024/08/12,MAT-0084,CHINA-WAREHOUSE,148.5
2024/08/12,MAT-0147,CHINA-WAREHOUSE,76.5
2024/08/13,MAT-0225,SINGAPORE-WAREHOUSE,247.5
2024/08/13,MAT-0335,SINGAPORE-WAREHOUSE,1485.0
2024/08/13,MAT-0281,CHINA-WAREHOUSE,67.5
2024/08/13,MAT-0254,CHINA-WAREHOUSE,67.5
2024/08/13,MAT-0234,SINGAPORE-WAREHOUSE,495.0
2024/08/13,MAT-0212,SINGAPORE-WAREHOUSE,396.0
2024/08/13,MAT-0332,CHINA-WAREHOUSE,420.0
2024/08/13,MAT-0143,CHINA-WAREHOUSE,229.5
2024/08/13,MAT-0099,SINGAPORE-WAREHOUSE,247.5
2024/08/13,MAT-0084,CHINA-WAREHOUSE,148.5
2024/08/13,MAT-0082,CHINA-WAREHOUSE,60.0
2024/08/13,MAT-0047,CHINA-WAREHOUSE,20.0
2024/08/13,MAT-0178,CHINA-WAREHOUSE,153.0
2024/08/14,MAT-0098,SINGAPORE-WAREHOUSE,123.75
2024/08/14,MAT-0166,CHINA-WAREHOUSE,21.225
2024/08/14,MAT-0198,CHINA-WAREHOUSE,245.975
2024/08/15,MAT-0046,CHINA-WAREHOUSE,49.5
2024/08/16,MAT-0198,CHINA-WAREHOUSE,246.325
2024/08/17,MAT-0416,CHINA-WAREHOUSE,148.5
2024/08/17,MAT-0354,CHINA-WAREHOUSE,99.0
2024/08/17,MAT-0335,SINGAPORE-WAREHOUSE,1457.5
2024/08/17,MAT-0318,CHINA-WAREHOUSE,148.5
2024/08/17,MAT-0166,CHINA-WAREHOUSE,88.65
2024/08/17,MAT-0353,CHINA-WAREHOUSE,24.75
2024/08/17,MAT-0151,CHINA-WAREHOUSE,99.0
2024/08/17,MAT-0114,CHINA-WAREHOUSE,51.0
2024/08/17,MAT-0099,SINGAPORE-WAREHOUSE,247.5
2024/08/17,MAT-0062,SINGAPORE-WAREHOUSE,198.0
2024/08/17,MAT-0160,CHINA-WAREHOUSE,24.75
2024/08/18,MAT-0019,CHINA-WAREHOUSE,240.8
2024/08/18,MAT-0032,CHINA-WAREHOUSE,13.5
2024/08/18,MAT-0379,CHINA-WAREHOUSE,148.5
2024/08/19,MAT-0003,CHINA-WAREHOUSE,19.584
2024/08/19,MAT-0166,CHINA-WAREHOUSE,45.0
2024/08/20,MAT-0354,CHINA-WAREHOUSE,272.25
2024/08/20,MAT-0341,CHINA-WAREHOUSE,173.25
2024/08/20,MAT-0335,SINGAPORE-WAREHOUSE,247.5
2024/08/20,MAT-0332,CHINA-WAREHOUSE,160.0
2024/08/20,MAT-0285,CHINA-WAREHOUSE,24.75
2024/08/20,MAT-0099,SINGAPORE-WAREHOUSE,618.75
2024/08/20,MAT-0190,CHINA-WAREHOUSE,445.4
2024/08/20,MAT-0110,SINGAPORE-WAREHOUSE,22.5
2024/08/20,MAT-0099,CHINA-WAREHOUSE,148.5
2024/08/20,MAT-0234,SINGAPORE-WAREHOUSE,396.0
2024/08/21,MAT-0354,CHINA-WAREHOUSE,24.75
2024/08/21,MAT-0379,CHINA-WAREHOUSE,148.5
2024/08/21,MAT-0266,CHINA-WAREHOUSE,99.0
2024/08/21,MAT-0232,CHINA-WAREHOUSE,148.5
2024/08/21,MAT-0254,CHINA-WAREHOUSE,67.5
2024/08/21,MAT-0285,CHINA-WAREHOUSE,74.25
2024/08/22,MAT-0025,SINGAPORE-WAREHOUSE,123.75
2024/08/22,MAT-0366,SINGAPORE-WAREHOUSE,22.5
2024/08/22,MAT-0363,SINGAPORE-WAREHOUSE,148.5
2024/08/22,MAT-0363,CHINA-WAREHOUSE,49.5
2024/08/22,MAT-0356,SINGAPORE-WAREHOUSE,99.0
2024/08/22,MAT-0340,CHINA-WAREHOUSE,445.5
2024/08/22,MAT-0335,SINGAPORE-WAREHOUSE,247.5
2024/08/22,MAT-0310,SINGAPORE-WAREHOUSE,198.0
2024/08/22,MAT-0374,CHINA-WAREHOUSE,73.4
2024/08/22,MAT-0238,CHINA-WAREHOUSE,4.125
2024/08/22,MAT-0198,CHINA-WAREHOUSE,148.125
2024/08/22,MAT-0181,CHINA-WAREHOUSE,4.125
2024/08/22,MAT-0099,SINGAPORE-WAREHOUSE,247.5
2024/08/22,MAT-0049,CHINA-WAREHOUSE,99.0
2024/08/22,MAT-0046,SINGAPORE-WAREHOUSE,99.0
2024/08/22,MAT-0297,CHINA-WAREHOUSE,16.5
2024/08/23,MAT-0146,CHINA-WAREHOUSE,297.0
2024/08/23,MAT-0381,CHINA-WAREHOUSE,24.75
2024/08/23,MAT-0416,CHINA-WAREHOUSE,148.5
2024/08/25,MAT-0413,CHINA-WAREHOUSE,49.5
2024/08/26,MAT-0392,SINGAPORE-WAREHOUSE,22.0
2024/08/26,MAT-0335,SINGAPORE-WAREHOUSE,24.75
2024/08/26,MAT-0190,CHINA-WAREHOUSE,148.45
2024/08/26,MAT-0175,SINGAPORE-WAREHOUSE,123.75
2024/08/26,MAT-0015,CHINA-WAREHOUSE,99.0
2024/08/26,MAT-0102,CHINA-WAREHOUSE,49.4
2024/08/26,MAT-0099,SINGAPORE-WAREHOUSE,247.5
2024/08/26,MAT-0099,CHINA-WAREHOUSE,569.25
2024/08/26,MAT-0146,CHINA-WAREHOUSE,148.5
2024/08/27,MAT-0198,CHINA-WAREHOUSE,296.5
2024/08/27,MAT-0332,CHINA-WAREHOUSE,400.0
2024/08/27,MAT-0196,CHINA-WAREHOUSE,300.0
2024/08/27,MAT-0084,CHINA-WAREHOUSE,148.5
2024/08/27,MAT-0082,CHINA-WAREHOUSE,120.0
2024/08/27,MAT-0190,CHINA-WAREHOUSE,74.25
2024/08/28,MAT-0015,CHINA-WAREHOUSE,247.5
2024/08/28,MAT-0047,CHINA-WAREHOUSE,180.0
2024/08/28,MAT-0084,CHINA-WAREHOUSE,297.0
2024/08/28,MAT-0120,CHINA-WAREHOUSE,99.0
2024/08/28,MAT-0166,CHINA-WAREHOUSE,90.0
2024/08/28,MAT-0190,CHINA-WAREHOUSE,24.75
2024/08/28,MAT-0243,SINGAPORE-WAREHOUSE,49.5
2024/08/28,MAT-0384,CHINA-WAREHOUSE,123.75
2024/08/28,MAT-0428,CHINA-WAREHOUSE,49.5
2024/08/29,MAT-0015,CHINA-WAREHOUSE,148.5
2024/08/29,MAT-0234,CHINA-WAREHOUSE,148.5
2024/08/30,MAT-0354,SINGAPORE-WAREHOUSE,24.75
2024/08/31,MAT-0366,SINGAPORE-WAREHOUSE,45.0
2024/08/31,MAT-0108,CHINA-WAREHOUSE,99.0
2024/09/01,MAT-0015,CHINA-WAREHOUSE,594.0
2024/09/01,MAT-0084,CHINA-WAREHOUSE,148.5
2024/09/01,MAT-0099,CHINA-WAREHOUSE,297.0
2024/09/01,MAT-0099,SINGAPORE-WAREHOUSE,247.5
2024/09/01,MAT-0108,CHINA-WAREHOUSE,123.75
2024/09/01,MAT-0120,CHINA-WAREHOUSE,148.5
2024/09/01,MAT-0137,CHINA-WAREHOUSE,148.5
2024/09/01,MAT-0229,CHINA-WAREHOUSE,247.5
2024/09/01,MAT-0318,CHINA-WAREHOUSE,99.0
2024/09/01,MAT-0319,CHINA-WAREHOUSE,148.5
2024/09/01,MAT-0424,SINGAPORE-WAREHOUSE,148.5
2024/09/03,MAT-0318,CHINA-WAREHOUSE,247.5
2024/09/03,MAT-0180,CHINA-WAREHOUSE,24.75
2024/09/03,MAT-0428,CHINA-WAREHOUSE,24.75
2024/09/03,MAT-0015,CHINA-WAREHOUSE,148.5
2024/09/03,MAT-0137,CHINA-WAREHOUSE,297.0
2024/09/05,MAT-0046,CHINA-WAREHOUSE,245.425
2024/09/06,MAT-0226,SINGAPORE-WAREHOUSE,49.5
2024/09/06,MAT-0255,SINGAPORE-WAREHOUSE,74.25
2024/09/06,MAT-0335,CHINA-WAREHOUSE,198.0
2024/09/06,MAT-0335,SINGAPORE-WAREHOUSE,247.5
2024/09/06,MAT-0354,CHINA-WAREHOUSE,148.5
2024/09/06,MAT-0363,SINGAPORE-WAREHOUSE,297.0
2024/09/07,MAT-0363,CHINA-WAREHOUSE,74.25
2024/09/07,MAT-0321,CHINA-WAREHOUSE,148.5
2024/09/07,MAT-0318,CHINA-WAREHOUSE,148.5
2024/09/07,MAT-0255,CHINA-WAREHOUSE,49.5
2024/09/07,MAT-0166,CHINA-WAREHOUSE,135.0
2024/09/07,MAT-0071,CHINA-WAREHOUSE,123.75
2024/09/07,MAT-0027,CHINA-WAREHOUSE,99.0
2024/09/07,MAT-0015,CHINA-WAREHOUSE,148.5
2024/09/08,MAT-0367,SINGAPORE-WAREHOUSE,247.5
2024/09/08,MAT-0366,SINGAPORE-WAREHOUSE,22.5
2024/09/08,MAT-0408,SINGAPORE-WAREHOUSE,74.25
2024/09/08,MAT-0356,SINGAPORE-WAREHOUSE,123.75
2024/09/08,MAT-0325,CHINA-WAREHOUSE,123.75
2024/09/08,MAT-0310,SINGAPORE-WAREHOUSE,1485.0
2024/09/08,MAT-0264,CHINA-WAREHOUSE,198.0
2024/09/08,MAT-0255,SINGAPORE-WAREHOUSE,247.5
2024/09/08,MAT-0243,SINGAPORE-WAREHOUSE,222.75
2024/09/08,MAT-0363,SINGAPORE-WAREHOUSE,148.5
2024/09/08,MAT-0227,SINGAPORE-WAREHOUSE,495.0
2024/09/08,MAT-0190,CHINA-WAREHOUSE,74.25
